X,Y,ID,SER,PERMIT,CR,DR,LOCATION,DATE,CD,TG,GD,MODEL,THEME,CITY,LAT,LON,TOOLTIP
-118.383809999841,34.0721400001554,694,PK0040,,MX,,Burton Way && Robertson Blvd,,5,,,,OSF,Los Angeles,34.07214,-118.38381,Type: OSF\nLocation:  Burton Way && Robertson Blvd\nCouncil District:  5\nDate:  \nSerial: PK0040\nPermit:  
-118.383790000199,34.0736099999376,695,PK0041,,SX,,3rd Street && Robertson Blvd,,5,,,,OSF,Los Angeles,34.07361,-118.38379,Type: OSF\nLocation:  3rd Street && Robertson Blvd\nCouncil District:  5\nDate:  \nSerial: PK0041\nPermit:  
-118.389740000018,34.0736099999376,696,PK0042,,SX,,Doheny Drive && 3rd Street,,5,,,,OSF,Los Angeles,34.07361,-118.38974,Type: OSF\nLocation:  Doheny Drive && 3rd Street\nCouncil District:  5\nDate:  \nSerial: PK0042\nPermit:  
-118.427750000062,34.0391899998552,697,PK0050,SF2003-00010,SX,,Westwood Blvd  && Ayres,,5,,,,OSF,Los Angeles,34.03919,-118.42775,Type: OSF\nLocation:  Westwood Blvd  && Ayres\nCouncil District:  5\nDate:  \nSerial: PK0050\nPermit:  SF2003-00010
-118.429520000074,34.0396700000821,698,PK0051,SF2003-00021,SX,,Pico Blvd && Midvale Ave,,5,,,,OSF,Los Angeles,34.03967,-118.42952,Type: OSF\nLocation:  Pico Blvd && Midvale Ave\nCouncil District:  5\nDate:  \nSerial: PK0051\nPermit:  SF2003-00021
-118.435130000133,34.0369900001324,699,PK0053,SF2003-00026,SX,,Pico Blvd  && Sepulveda,,5,,,,OSF,Los Angeles,34.03699,-118.43513,Type: OSF\nLocation:  Pico Blvd  && Sepulveda\nCouncil District:  5\nDate:  \nSerial: PK0053\nPermit:  SF2003-00026
-118.431770000035,34.0438900001713,700,PK0057,SF2003-00007,SX,,Westwood Blvd  && Olympic,,5,,,,OSF,Los Angeles,34.04389,-118.43177,Type: OSF\nLocation:  Westwood Blvd  && Olympic\nCouncil District:  5\nDate:  \nSerial: PK0057\nPermit:  SF2003-00007
-118.424779999951,34.0419199999438,701,PK0058,SF2003-00019,SX,,Overland Ave && Pico Blvd,,5,,,,OSF,Los Angeles,34.04192,-118.42478,Type: OSF\nLocation:  Overland Ave && Pico Blvd\nCouncil District:  5\nDate:  \nSerial: PK0058\nPermit:  SF2003-00019
-118.390960000208,34.0312199998156,702,PK0067,,SX,,National && Robertson Blvd,,5,,,,OSF,Los Angeles,34.03122,-118.39096,Type: OSF\nLocation:  National && Robertson Blvd\nCouncil District:  5\nDate:  \nSerial: PK0067\nPermit:  
-118.39905999998,34.0549799999531,703,PK0100,SF2003-00013,SX,,Pico Blvd  && Camden Drive,,5,,,,OSF,Los Angeles,34.05498,-118.39906,Type: OSF\nLocation:  Pico Blvd  && Camden Drive\nCouncil District:  5\nDate:  \nSerial: PK0100\nPermit:  SF2003-00013
-118.195520000034,34.0497599999873,704,CD853,,SW,EB,WABASH NS EVERGREEN,2001/06/20 00:00:00+00,14,635,C4,C1T,AD SHELTERS,LOS ANGELES,34.04976,-118.19552,Type: AD SHELTERS\nLocation:  WABASH NS EVERGREEN\nCouncil District:  14\nDate:  6/20/2001\nSerial: CD853\nPermit:  
-118.195799999968,34.0502199999426,705,CD854,,NE,WB,WABASH NS EVERGREEN,2001/06/20 00:00:00+00,14,635,C4,C1T,AD SHELTERS,LOS ANGELES,34.05022,-118.1958,Type: AD SHELTERS\nLocation:  WABASH NS EVERGREEN\nCouncil District:  14\nDate:  6/20/2001\nSerial: CD854\nPermit:  
-118.218100000015,34.0358999999142,706,CD205,,SW,EB,WHITTIER NS BOYLE,1983/03/23 00:00:00+00,14,634,J6,A,AD SHELTERS,LOS ANGELES,34.0359,-118.2181,Type: AD SHELTERS\nLocation:  WHITTIER NS BOYLE\nCouncil District:  14\nDate:  3/23/1983\nSerial: CD205\nPermit:  
-118.191700000078,34.0248999999042,707,RB050,,NW,WB,WHITTIER FS INDIANA,2001/08/16 00:00:00+00,14,635,D7,canopy,RAPID BUS,LA RAPID BUS,34.0249,-118.1917,Type: RAPID BUS\nLocation:  WHITTIER FS INDIANA\nCouncil District:  14\nDate:  8/16/2001\nSerial: RB050\nPermit:  
-118.201420000073,34.0284299999482,708,RB049,,SE,EB,WHITTIER FS LORENA,2001/08/15 00:00:00+00,14,635,B6,canopy,RAPID BUS,LA RAPID BUS,34.02843,-118.20142,Type: RAPID BUS\nLocation:  WHITTIER FS LORENA\nCouncil District:  14\nDate:  8/15/2001\nSerial: RB049\nPermit:  
-118.200499999907,34.028599999839,709,RB048,,NW,WB,WHITTIER FS LORENA,2001/08/16 00:00:00+00,14,635,B6,canopy,RAPID BUS,LA RAPID BUS,34.0286,-118.2005,Type: RAPID BUS\nLocation:  WHITTIER FS LORENA\nCouncil District:  14\nDate:  8/16/2001\nSerial: RB048\nPermit:  
-118.200599999915,34.0280999998886,710,CD147,,SW,EB,WHITTIER NS LORENA,1982/09/08 00:00:00+00,14,635,B6,A,AD SHELTERS,LOS ANGELES,34.0281,-118.2006,Type: AD SHELTERS\nLocation:  WHITTIER NS LORENA\nCouncil District:  14\nDate:  9/8/1982\nSerial: CD147\nPermit:  
-118.214800000192,34.0343500000374,711,RB052,,SE,EB,WHITTIER FS SOTO,2001/08/15 00:00:00+00,14,635,A6,canopy,RAPID BUS,LA RAPID BUS,34.03435,-118.2148,Type: RAPID BUS\nLocation:  WHITTIER FS SOTO\nCouncil District:  14\nDate:  8/15/2001\nSerial: RB052\nPermit:  
-118.215000000208,34.0349999998316,712,RB051,,NW,WB,WHITTIER FS SOTO,2001/08/16 00:00:00+00,14,635,A6,canopy,RAPID BUS,LA RAPID BUS,34.035,-118.215,Type: RAPID BUS\nLocation:  WHITTIER FS SOTO\nCouncil District:  14\nDate:  8/16/2001\nSerial: RB051\nPermit:  
-118.215999999842,34.0347999998813,713,CD145,,SW,EB,WHITTIER NS SOTO,1982/09/08 00:00:00+00,14,635,A6,A,AD SHELTERS,LOS ANGELES,34.0348,-118.216,Type: AD SHELTERS\nLocation:  WHITTIER NS SOTO\nCouncil District:  14\nDate:  9/8/1982\nSerial: CD145\nPermit:  
-118.183699999865,34.1160999999402,714,CD532,,NW,WB,YORK BLVD. FS FIGUEROA,2000/12/28 00:00:00+00,14,595,D2,D2MG,AD SHELTERS,LOS ANGELES,34.1161,-118.1837,Type: AD SHELTERS\nLocation:  YORK BLVD. FS FIGUEROA\nCouncil District:  14\nDate:  12/28/2000\nSerial: CD532\nPermit:  
-118.209200000178,34.0622999998168,715,CD206,,NW,WB,ZONAL FS STATE,1983/03/11 00:00:00+00,14,635,B3,A,AD SHELTERS,LOS ANGELES,34.0623,-118.2092,Type: AD SHELTERS\nLocation:  ZONAL FS STATE\nCouncil District:  14\nDate:  3/11/1983\nSerial: CD206\nPermit:  
-118.208400000111,34.0617999998301,716,CD181,,NE,WB,ZONAL NS MISSION RD.,1983/03/23 00:00:00+00,14,635,A3,A,AD SHELTERS,LOS ANGELES,34.0618,-118.2084,Type: AD SHELTERS\nLocation:  ZONAL NS MISSION RD.\nCouncil District:  14\nDate:  3/23/1983\nSerial: CD181\nPermit:  
-118.282399999943,33.7382999999676,717,HD125,,NE,WB,7TH NS CENTRE,2001/10/05 00:00:00+00,15,824,C5,D2MG,AD SHELTERS,LOS ANGELES,33.7383,-118.2824,Type: AD SHELTERS\nLocation:  7TH NS CENTRE\nCouncil District:  15\nDate:  10/5/2001\nSerial: HD125\nPermit:  
-118.284800000142,33.7374000000713,718,HD026,,SW,EB,7TH NS MESA,1983/04/21 00:00:00+00,15,824,C5,A,AD SHELTERS,LOS ANGELES,33.7374,-118.2848,Type: AD SHELTERS\nLocation:  7TH NS MESA\nCouncil District:  15\nDate:  4/21/1983\nSerial: HD026\nPermit:  
-118.286999999875,33.7374000000713,719,HD010,,SE,EB,7TH FS PACIFIC,1982/10/07 00:00:00+00,15,824,C5,A,AD SHELTERS,LOS ANGELES,33.7374,-118.287,Type: AD SHELTERS\nLocation:  7TH FS PACIFIC\nCouncil District:  15\nDate:  10/7/1982\nSerial: HD010\nPermit:  
-118.286999999875,33.7374000000713,720,HD011,,NE,WB,7TH NS PACIFIC,1982/10/07 00:00:00+00,15,824,C5,A,AD SHELTERS,LOS ANGELES,33.7374,-118.287,Type: AD SHELTERS\nLocation:  7TH NS PACIFIC\nCouncil District:  15\nDate:  10/7/1982\nSerial: HD011\nPermit:  
-118.280499999786,33.7374000000713,721,HD027,,NE,WB,7TH NS PALOS VERDES,1983/04/15 00:00:00+00,15,824,C5,A,AD SHELTERS,LOS ANGELES,33.7374,-118.2805,Type: AD SHELTERS\nLocation:  7TH NS PALOS VERDES\nCouncil District:  15\nDate:  4/15/1983\nSerial: HD027\nPermit:  
-118.280499999786,33.7374000000713,722,HD030,,SE,EB,7TH FS PALOS VERDES,1983/12/09 00:00:00+00,15,824,C5,A,AD SHELTERS,LOS ANGELES,33.7374,-118.2805,Type: AD SHELTERS\nLocation:  7TH FS PALOS VERDES\nCouncil District:  15\nDate:  12/9/1983\nSerial: HD030\nPermit:  
-118.245300000019,33.9423999999399,723,CD088,,NE,WB,103RD FS COMPTON,1982/09/19 00:00:00+00,15,704,G5,A,AD SHELTERS,LOS ANGELES,33.9424,-118.2453,Type: AD SHELTERS\nLocation:  103RD FS COMPTON\nCouncil District:  15\nDate:  9/19/1982\nSerial: CD088\nPermit:  
-118.245600000044,33.9430000001519,724,HD099,,SW,EB,103RD NS COMPTON,2000/08/03 00:00:00+00,15,704,G5,A,AD SHELTERS,LOS ANGELES,33.943,-118.2456,Type: AD SHELTERS\nLocation:  103RD NS COMPTON\nCouncil District:  15\nDate:  8/3/2000\nSerial: HD099\nPermit:  
0,0,725,CD509,,NW,WB,103RD FS GORMAN,1989/10/09 00:00:00+00,15,704,H5,B,NON AD,LA-NON AD,,,Type: NON AD\nLocation:  103RD FS GORMAN\nCouncil District:  15\nDate:  10/9/1989\nSerial: CD509\nPermit:  
-118.241200000129,33.9443000001385,726,HD098,,NW,WB,103RD FS GRAHAM,2000/05/24 00:00:00+00,15,704,G5,A,AD SHELTERS,LOS ANGELES,33.9443,-118.2412,Type: AD SHELTERS\nLocation:  103RD FS GRAHAM\nCouncil District:  15\nDate:  5/24/2000\nSerial: HD098\nPermit:  
-118.241200000129,33.943999999926,727,HD097,,SW,EB,103RD NS GRAHAM,2000/05/24 00:00:00+00,15,704,G5,A,AD SHELTERS,LOS ANGELES,33.944,-118.2412,Type: AD SHELTERS\nLocation:  103RD NS GRAHAM\nCouncil District:  15\nDate:  5/24/2000\nSerial: HD097\nPermit:  
-118.262000000053,33.9386000001368,728,CD1194,,NW,WB,108TH FS McKINLEY,2001/10/11 00:00:00+00,15,704,E5,A,AD SHELTERS,LOS ANGELES,33.9386,-118.262,Type: AD SHELTERS\nLocation:  108TH FS McKINLEY\nCouncil District:  15\nDate:  10/11/2001\nSerial: CD1194\nPermit:  
-118.290500000164,33.9233999999911,729,HD037,,SE,EB,120TH FS VERMONT,1988/10/14 00:00:00+00,15,704,A7,A,AD SHELTERS,LOS ANGELES,33.9234,-118.2905,Type: AD SHELTERS\nLocation:  120TH FS VERMONT\nCouncil District:  15\nDate:  10/14/1988\nSerial: HD037\nPermit:  
-118.273300000089,33.779400000109,730,HD029,,SE,EB,ANAHEIM FS WILMINGTON,1983/12/09 00:00:00+00,15,794,D6,A,AD SHELTERS,LOS ANGELES,33.7794,-118.2733,Type: AD SHELTERS\nLocation:  ANAHEIM FS WILMINGTON\nCouncil District:  15\nDate:  12/9/1983\nSerial: HD029\nPermit:  
-118.261500000011,33.7798999999574,731,HD040,,NE,WB,ANAHEIM NS AVALON BL.,1988/10/14 00:00:00+00,15,794,E6,A,AD SHELTERS,LOS ANGELES,33.7799,-118.2615,Type: AD SHELTERS\nLocation:  ANAHEIM NS AVALON BL.\nCouncil District:  15\nDate:  10/14/1988\nSerial: HD040\nPermit:  
-118.263700000193,33.9246999999473,732,HD092,,SE,NB,AVALON NS 120TH,2000/05/24 00:00:00+00,15,704,D7,A,AD SHELTERS,LOS ANGELES,33.9247,-118.2637,Type: AD SHELTERS\nLocation:  AVALON NS 120TH\nCouncil District:  15\nDate:  5/24/2000\nSerial: HD092\nPermit:  
-118.261500000011,33.7798999999574,733,HD001,,SW,SB,AVALON FS ANAHEIM,1982/09/21 00:00:00+00,15,794,E6,A,AD SHELTERS,LOS ANGELES,33.7799,-118.2615,Type: AD SHELTERS\nLocation:  AVALON FS ANAHEIM\nCouncil District:  15\nDate:  9/21/1982\nSerial: HD001\nPermit:  
-118.264099999777,33.9316999999373,734,CD215,,NW,SB,AVALON NS IMPERIAL HWY,1983/02/15 00:00:00+00,15,704,D6,A,AD SHELTERS,LOS ANGELES,33.9317,-118.2641,Type: AD SHELTERS\nLocation:  AVALON NS IMPERIAL HWY\nCouncil District:  15\nDate:  2/15/1983\nSerial: CD215\nPermit:  
-118.264099999777,33.9309000001149,735,HD095,,SE,NB,AVALON NS IMPERIAL HWY,2000/05/24 00:00:00+00,15,704,D6,A,AD SHELTERS,LOS ANGELES,33.9309,-118.2641,Type: AD SHELTERS\nLocation:  AVALON NS IMPERIAL HWY\nCouncil District:  15\nDate:  5/24/2000\nSerial: HD095\nPermit:  
-118.262100000061,33.7867000001838,736,HD002,,NW,SB,"AVALON NS ""L""",1983/12/15 00:00:00+00,15,794,E5,B,AD SHELTERS,LOS ANGELES,33.7867,-118.2621,"Type: AD SHELTERS\nLocation:  AVALON NS ""L""\nCouncil District:  15\nDate:  12/15/1983\nSerial: HD002\nPermit:  "
-118.261800000036,33.782799999832,737,HD012,,NW,SB,AVALON  NS OPP STREET,1983/05/02 00:00:00+00,15,794,E6,A,AD SHELTERS,LOS ANGELES,33.7828,-118.2618,Type: AD SHELTERS\nLocation:  AVALON  NS OPP STREET\nCouncil District:  15\nDate:  5/2/1983\nSerial: HD012\nPermit:  
-118.262100000061,33.7920000001786,738,HD091,,NE,NB,AVALON FS PACIFIC COAST HWY,2000/06/07 00:00:00+00,15,794,E5,A,AD SHELTERS,LOS ANGELES,33.792,-118.2621,Type: AD SHELTERS\nLocation:  AVALON FS PACIFIC COAST HWY\nCouncil District:  15\nDate:  6/7/2000\nSerial: HD091\nPermit:  
-118.279000000111,33.7552999998876,739,HD079,,NW,SB,BEACON NS O'FARRELL-park&ride,1995/03/01 00:00:00+00,15,824,C4,A,AD SHELTERS,LOS ANGELES,33.7553,-118.279,Type: AD SHELTERS\nLocation:  BEACON NS O'FARRELL-park&ride\nCouncil District:  15\nDate:  3/1/1995\nSerial: HD079\nPermit:  
-118.253200000223,33.9374000001663,740,CD332,,SE,NB,CENTRAL NS 108TH,1983/12/02 00:00:00+00,15,704,F5,A,AD SHELTERS,LOS ANGELES,33.9374,-118.2532,Type: AD SHELTERS\nLocation:  CENTRAL NS 108TH\nCouncil District:  15\nDate:  12/2/1983\nSerial: CD332\nPermit:  
-118.245300000019,33.9432000001522,741,CD087,,SE,NB,COMPTON NS 103RD,1982/09/19 00:00:00+00,15,704,G5,A,AD SHELTERS,LOS ANGELES,33.9432,-118.2453,Type: AD SHELTERS\nLocation:  COMPTON NS 103RD\nCouncil District:  15\nDate:  9/19/1982\nSerial: CD087\nPermit:  
-118.281699999886,33.9163000001053,742,HD003,,NW,WB,EL SEGUNDO FS FIGUEROA,1982/10/26 00:00:00+00,15,734,B1,B,AD SHELTERS,LOS ANGELES,33.9163,-118.2817,Type: AD SHELTERS\nLocation:  EL SEGUNDO FS FIGUEROA\nCouncil District:  15\nDate:  10/26/1982\nSerial: HD003\nPermit:  
-118.281799999894,33.9121000001342,743,HD014,,NW,SB,FIGUEROA NS 132ND,1983/05/02 00:00:00+00,15,734,B2,A,AD SHELTERS,LOS ANGELES,33.9121,-118.2818,Type: AD SHELTERS\nLocation:  FIGUEROA NS 132ND\nCouncil District:  15\nDate:  5/2/1983\nSerial: HD014\nPermit:  
-118.281699999886,33.9090000000979,744,HD015,,SE,NB,FIGUEROA NS 135TH,1983/05/02 00:00:00+00,15,734,B2,A,AD SHELTERS,LOS ANGELES,33.909,-118.2817,Type: AD SHELTERS\nLocation:  FIGUEROA NS 135TH\nCouncil District:  15\nDate:  5/2/1983\nSerial: HD015\nPermit:  
-118.281699999886,33.916200000071,745,HD074,,SW,SB,FIGUEROA FS EL SEGUNDO,1993/02/16 00:00:00+00,15,734,B1,A,AD SHELTERS,LOS ANGELES,33.9162,-118.2817,Type: AD SHELTERS\nLocation:  FIGUEROA FS EL SEGUNDO\nCouncil District:  15\nDate:  2/16/1993\nSerial: HD074\nPermit:  
-118.279500000153,33.7832999999912,746,HD059,,SE,NB,FIGUEROA NS GRANT,1990/05/10 00:00:00+00,15,794,C6,A,AD SHELTERS,LOS ANGELES,33.7833,-118.2795,Type: AD SHELTERS\nLocation:  FIGUEROA NS GRANT\nCouncil District:  15\nDate:  5/10/1990\nSerial: HD059\nPermit:  
-118.280999999828,33.7907999999709,747,HD064,,SW,SB,FIGUEROA FS PAC COAST HWY,1990/12/12 00:00:00+00,15,794,C5,A,AD SHELTERS,LOS ANGELES,33.7908,-118.281,Type: AD SHELTERS\nLocation:  FIGUEROA FS PAC COAST HWY\nCouncil District:  15\nDate:  12/12/1990\nSerial: HD064\nPermit:  
-118.280100000202,33.7911000000132,748,HD100,,NE,NB,FIGUEROA FS PAC COAST HWY,1999/06/22 00:00:00+00,15,794,C5,A,AD SHELTERS,LOS ANGELES,33.7911,-118.2801,Type: AD SHELTERS\nLocation:  FIGUEROA FS PAC COAST HWY\nCouncil District:  15\nDate:  6/22/1999\nSerial: HD100\nPermit:  
-118.281699999886,33.902000000106,749,HD004,,SW,SB,FIGUEROA FS ROSECRANS,1982/09/21 00:00:00+00,15,734,B3,A,AD SHELTERS,LOS ANGELES,33.902,-118.2817,Type: AD SHELTERS\nLocation:  FIGUEROA FS ROSECRANS\nCouncil District:  15\nDate:  9/21/1982\nSerial: HD004\nPermit:  
-118.281699999886,33.9040999998788,750,HD016,,NE,NB,FIGUEROA FS ROSECRANS,1983/05/02 00:00:00+00,15,734,B3,A,AD SHELTERS,LOS ANGELES,33.9041,-118.2817,Type: AD SHELTERS\nLocation:  FIGUEROA FS ROSECRANS\nCouncil District:  15\nDate:  5/2/1983\nSerial: HD016\nPermit:  
-118.291200000222,33.7451000001362,751,HD114,,NE,NB,GAFFEY FS 1ST.,2001/10/05 00:00:00+00,15,824,B4,D2MG,AD SHELTERS,LOS ANGELES,33.7451,-118.2912,Type: AD SHELTERS\nLocation:  GAFFEY FS 1ST.\nCouncil District:  15\nDate:  10/5/2001\nSerial: HD114\nPermit:  
-118.291200000222,33.7405000000542,752,HD076,,SW,SB,GAFFEY FS 4TH,1993/12/16 00:00:00+00,15,824,B5,A,AD SHELTERS,LOS ANGELES,33.7405,-118.2912,Type: AD SHELTERS\nLocation:  GAFFEY FS 4TH\nCouncil District:  15\nDate:  12/16/1993\nSerial: HD076\nPermit:  
-118.291499999798,33.7374000000713,753,HD005,,SW,SB,GAFFEY FS 7TH,1982/10/07 00:00:00+00,15,824,B5,A,AD SHELTERS,LOS ANGELES,33.7374,-118.2915,Type: AD SHELTERS\nLocation:  GAFFEY FS 7TH\nCouncil District:  15\nDate:  10/7/1982\nSerial: HD005\nPermit:  
-118.291399999789,33.7355000001619,754,HD032,,SW,SB,GAFFEY FS 9TH,1986/10/09 00:00:00+00,15,824,B5,A,AD SHELTERS,LOS ANGELES,33.7355,-118.2914,Type: AD SHELTERS\nLocation:  GAFFEY FS 9TH\nCouncil District:  15\nDate:  10/9/1986\nSerial: HD032\nPermit:  
-118.27910000012,33.7429000000061,755,HD128,,NW,SB,HARBOR NS 1ST.,2001/10/05 00:00:00+00,15,824,C4,D2MG,AD SHELTERS,LOS ANGELES,33.7429,-118.2791,Type: AD SHELTERS\nLocation:  HARBOR NS 1ST.\nCouncil District:  15\nDate:  10/5/2001\nSerial: HD128\nPermit:  
-118.279000000111,33.7382999999676,756,HD019,,SW,SB,HARBOR FS 6TH,1983/04/15 00:00:00+00,15,824,C5,A,AD SHELTERS,LOS ANGELES,33.7383,-118.279,Type: AD SHELTERS\nLocation:  HARBOR FS 6TH\nCouncil District:  15\nDate:  4/15/1983\nSerial: HD019\nPermit:  
-118.278900000103,33.7388999998822,757,HD127,,SE,NB,HARBOR NS 6TH,2001/10/05 00:00:00+00,15,824,C5,D2MG,AD SHELTERS,LOS ANGELES,33.7389,-118.2789,Type: AD SHELTERS\nLocation:  HARBOR NS 6TH\nCouncil District:  15\nDate:  10/5/2001\nSerial: HD127\nPermit:  
-118.279300000136,33.7477000001239,758,HD017,,NW,SB,HARBOR NS BEACON,1983/04/15 00:00:00+00,15,824,C4,A,AD SHELTERS,LOS ANGELES,33.7477,-118.2793,Type: AD SHELTERS\nLocation:  HARBOR NS BEACON\nCouncil District:  15\nDate:  4/15/1983\nSerial: HD017\nPermit:  
-118.278900000103,33.745599999935,759,HD018,,NW,SB,HARBOR NS O'FARRELL,1983/04/15 00:00:00+00,15,824,C4,A,AD SHELTERS,LOS ANGELES,33.7456,-118.2789,Type: AD SHELTERS\nLocation:  HARBOR NS O'FARRELL\nCouncil District:  15\nDate:  4/15/1983\nSerial: HD018\nPermit:  
-118.281599999877,33.9308000000745,760,HD067,,NW,WB,IMPERIAL HWY FS FIGUEROA,1992/12/23 00:00:00+00,15,704,B7,A,AD SHELTERS,LOS ANGELES,33.9308,-118.2816,Type: AD SHELTERS\nLocation:  IMPERIAL HWY FS FIGUEROA\nCouncil District:  15\nDate:  12/23/1992\nSerial: HD067\nPermit:  
-118.281399999861,33.7857999999297,761,HD043,,SS,EB,L STREET AT LA Harbor College,1989/01/20 00:00:00+00,15,794,C5,A,AD SHELTERS,LOS ANGELES,33.7858,-118.2814,Type: AD SHELTERS\nLocation:  L STREET AT LA Harbor College\nCouncil District:  15\nDate:  1/20/1989\nSerial: HD043\nPermit:  
-118.296699999779,33.7900000000695,762,HD008,,SE,EB,PAC COAST HWY FS NORMANDIE,1982/10/07 00:00:00+00,15,794,A5,A,AD SHELTERS,LOS ANGELES,33.79,-118.2967,Type: AD SHELTERS\nLocation:  PAC COAST HWY FS NORMANDIE\nCouncil District:  15\nDate:  10/7/1982\nSerial: HD008\nPermit:  
-118.296699999779,33.7900000000695,763,HD009,,NW,WB,PAC COAST HWY FS NORMANDIE,1982/10/26 00:00:00+00,15,794,A5,B,AD SHELTERS,LOS ANGELES,33.79,-118.2967,Type: AD SHELTERS\nLocation:  PAC COAST HWY FS NORMANDIE\nCouncil District:  15\nDate:  10/26/1982\nSerial: HD009\nPermit:  
-118.290900000197,33.7908999998529,764,HD036,,NW,WB,PAC COAST HWY FS VERMONT,1988/12/01 00:00:00+00,15,794,A5,A,AD SHELTERS,LOS ANGELES,33.7909,-118.2909,Type: AD SHELTERS\nLocation:  PAC COAST HWY FS VERMONT\nCouncil District:  15\nDate:  12/1/1988\nSerial: HD036\nPermit:  
-118.262400000086,33.7911000000132,765,HD042,,SW,EB,PAC COAST HWY NS AVALON,1993/02/11 00:00:00+00,15,794,E5,A,AD SHELTERS,LOS ANGELES,33.7911,-118.2624,Type: AD SHELTERS\nLocation:  PAC COAST HWY NS AVALON\nCouncil District:  15\nDate:  2/11/1993\nSerial: HD042\nPermit:  
-118.262400000086,33.7911000000132,766,HD041,,NE,WB,PAC COAST HWY NS AVALON,1988/12/01 00:00:00+00,15,794,E5,A,AD SHELTERS,LOS ANGELES,33.7911,-118.2624,Type: AD SHELTERS\nLocation:  PAC COAST HWY NS AVALON\nCouncil District:  15\nDate:  12/1/1988\nSerial: HD041\nPermit:  
-118.222399999922,34.0483199998492,767,CD775,,NE,WB,1ST. NS CLARENCE,1992/09/02 00:00:00+00,14,634,J4,A,AD SHELTERS,LOS ANGELES,34.04832,-118.2224,Type: AD SHELTERS\nLocation:  1ST. NS CLARENCE\nCouncil District:  14\nDate:  9/2/1992\nSerial: CD775\nPermit:  
-118.20499999983,34.0421000001827,768,CD191,,SE,EB,1ST. NS MOTT,1983/03/23 00:00:00+00,14,635,B5,A,AD SHELTERS,LOS ANGELES,34.0421,-118.205,Type: AD SHELTERS\nLocation:  1ST. NS MOTT\nCouncil District:  14\nDate:  3/23/1983\nSerial: CD191\nPermit:  
-118.218500000048,34.0492000001519,769,CD957,,SE,EB,4TH  FS BOYLE,2001/09/26 00:00:00+00,14,634,J5,A,AD SHELTERS,LOS ANGELES,34.0492,-118.2185,Type: AD SHELTERS\nLocation:  4TH  FS BOYLE\nCouncil District:  14\nDate:  9/26/2001\nSerial: CD957\nPermit:  
-118.213300000067,34.0417000001668,770,CD750,,SW,EB,4TH NS CHICAGO,1989/10/03 00:00:00+00,14,635,A5,A,AD SHELTERS,LOS ANGELES,34.0417,-118.2133,Type: AD SHELTERS\nLocation:  4TH NS CHICAGO\nCouncil District:  14\nDate:  10/3/1989\nSerial: CD750\nPermit:  
-118.250199999975,34.0482000000983,771,RB057,,NW,WB,5TH FS BROADWAY-one-way,2001/08/16 00:00:00+00,14,634,F4,canopy,RAPID BUS,LA RAPID BUS,34.0482,-118.2502,Type: RAPID BUS\nLocation:  5TH FS BROADWAY-one-way\nCouncil District:  14\nDate:  8/16/2001\nSerial: RB057\nPermit:  
-118.251110000095,34.0465700001838,772,RB054,,SE,EB,6TH FS BROADWAY-one-way,2001/08/15 00:00:00+00,14,634,F4,mta,RAPID BUS,LA RAPID BUS,34.04657,-118.25111,Type: RAPID BUS\nLocation:  6TH FS BROADWAY-one-way\nCouncil District:  14\nDate:  8/15/2001\nSerial: RB054\nPermit:  
-118.20730000002,34.0219999999609,773,CD176,,NE,WB,8TH NS LORENA,1983/03/17 00:00:00+00,14,675,B1,A,AD SHELTERS,LOS ANGELES,34.022,-118.2073,Type: AD SHELTERS\nLocation:  8TH NS LORENA\nCouncil District:  14\nDate:  3/17/1983\nSerial: CD176\nPermit:  
-118.25399999984,34.0416000001472,774,CD767,,SE,EB,9TH FS MAIN,1990/11/16 00:00:00+00,14,634,E5,A,AD SHELTERS,LOS ANGELES,34.0416,-118.254,Type: AD SHELTERS\nLocation:  9TH FS MAIN\nCouncil District:  14\nDate:  11/16/1990\nSerial: CD767\nPermit:  
-118.23650000019,34.0566000000692,775,CD151,,NE,NB,ALAMEDA FS LOS ANGELES,1983/02/01 00:00:00+00,14,634,G3,B,AD SHELTERS,LOS ANGELES,34.0566,-118.2365,Type: AD SHELTERS\nLocation:  ALAMEDA FS LOS ANGELES\nCouncil District:  14\nDate:  2/1/1983\nSerial: CD151\nPermit:  
-118.239299999972,34.058700000157,776,CD370,,SE,NB,BROADWAY NS Cesar Chavez-sunset,1984/04/06 00:00:00+00,14,634,G3,A,AD SHELTERS,LOS ANGELES,34.0587,-118.2393,Type: AD SHELTERS\nLocation:  BROADWAY NS Cesar Chavez-sunset\nCouncil District:  14\nDate:  4/6/1984\nSerial: CD370\nPermit:  
-118.223500000013,34.1428999998993,777,CD851,,SW,EB,BROADWAY NS COLORADO,1993/11/11 00:00:00+00,14,564,J5,A,AD SHELTERS,LOS ANGELES,34.1429,-118.2235,Type: AD SHELTERS\nLocation:  BROADWAY NS COLORADO\nCouncil District:  14\nDate:  11/11/1993\nSerial: CD851\nPermit:  
-118.243199999845,34.0318999999151,778,CD629,,SE,NB,CENTRAL NS OLYMPIC,1989/01/20 00:00:00+00,14,634,F6,A,AD SHELTERS,LOS ANGELES,34.0319,-118.2432,Type: AD SHELTERS\nLocation:  CENTRAL NS OLYMPIC\nCouncil District:  14\nDate:  1/20/1989\nSerial: CD629\nPermit:  
